transaction_id,customer_id,product_id,quantity,purchase_date,total_price
T01694,C0138,P053,3,2023-07-31,2166.57
T01695,C0162,P013,3,2024-05-29,4270.65
T01696,C0084,P006,2,2023-04-23,2909.06
T01697,C0192,P027,3,2023-10-08,985.2
T01698,C0084,P004,2,2024-02-12,4001.38
T01699,C0259,P022,1,2024-08-17,730.64
T01700,C0214,P071,1,2024-09-30,369.71
T01701,C0027,P072,1,2023-04-29,571.98
T01702,C0186,P023,1,2024-08-16,361.25
T01703,C0005,P030,1,2023-06-07,679.05
T01704,C0039,P014,1,2024-08-19,1906.99
T01705,C0259,P025,1,2024-09-16,634.76
T01706,C0246,P001,2,2023-03-25,4368.86
T01707,C0260,P054,2,2023-11-30,1895.24
T01708,C0282,P020,1,2024-12-08,1183.08
T01709,C0139,P094,1,2023-06-08,152.58
T01710,C0108,P060,3,2023-05-11,1228.68
T01711,C0174,P015,2,2024-05-13,1785.5
T01712,C0135,P035,3,2023-05-12,8288.73
T01713,C0260,P055,3,2024-11-16,1803.87
T01714,C0101,P028,3,2024-02-21,592.38
T01715,C0234,P037,1,2023-07-12,3894.33
T01716,C0255,P096,2,2023-04-04,993.1
T01717,C0178,P015,1,2024-05-21,892.75
T01718,C0235,P090,2,2023-09-06,1299.66
T01719,C0235,P044,2,2024-08-27,5677.98
T01720,C0101,P033,3,2023-10-02,10332.42
T01721,C0022,P055,2,2023-05-14,1202.58
T01722,C0293,P016,3,2023-01-05,4291.86
T01723,C0188,P089,1,2024-06-12,367.61
T01724,C0013,P068,2,2023-04-18,2032.22
T01725,C0296,P049,2,2023-01-15,2393.26
T01726,C0280,P042,1,2024-08-31,2146.45
T01727,C0058,P025,3,2023-09-08,1904.28
T01728,C0086,P035,1,2023-01-14,2762.91
T01729,C0064,P010,3,2024-08-14,6442.89
T01730,C0169,P026,1,2024-05-07,380.89
T01731,C0200,P006,2,2024-11-25,2909.06
T01732,C0250,P059,1,2023-04-20,551.41
T01733,C0264,P010,2,2023-01-28,4295.26
T01734,C0144,P046,2,2024-08-17,2053.54
T01735,C0129,P064,1,2024-03-17,2065.91
T01736,C0200,P049,3,2023-05-19,3589.89
T01737,C0002,P019,2,2024-07-23,3117.3
T01738,C0295,P055,1,2024-05-30,601.29
T01739,C0215,P005,1,2024-09-26,591.63
T01740,C0248,P053,3,2023-10-12,2166.57
T01741,C0247,P065,2,2024-10-29,3385.54
T01742,C0137,P018,2,2024-07-14,3671.56
T01743,C0196,P025,3,2024-02-10,1904.28
T01744,C0185,P100,1,2023-01-13,82.91
T01745,C0070,P019,3,2023-02-10,4675.95
T01746,C0245,P061,2,2023-11-02,1235.54
T01747,C0207,P027,1,2023-12-26,328.4
T01748,C0060,P036,1,2024-05-15,3581.69
T01749,C0273,P025,2,2024-11-05,1269.52
T01750,C0179,P046,2,2024-10-28,2053.54
T01751,C0214,P070,1,2023-02-06,510.59
T01752,C0077,P075,2,2024-11-05,975.28
T01753,C0145,P007,1,2024-10-05,3277.67
T01754,C0054,P023,3,2024-09-20,1083.75
T01755,C0236,P047,3,2024-01-21,7347.84
T01756,C0149,P033,2,2024-03-14,6888.28
T01757,C0119,P005,3,2024-10-04,1774.89
T01758,C0289,P005,2,2023-03-05,1183.26
T01759,C0261,P001,2,2023-05-22,4368.86
T01760,C0110,P076,2,2024-05-05,1592.76
T01761,C0163,P054,1,2023-07-18,947.62
T01762,C0164,P040,1,2024-10-04,393.05
T01763,C0021,P034,1,2024-09-12,534.17
T01764,C0161,P017,1,2023-04-09,1296.99
T01765,C0185,P021,3,2023-06-02,2089.47
T01766,C0198,P052,3,2024-12-18,1676.01
T01767,C0235,P019,1,2023-05-19,1558.65
T01768,C0081,P075,3,2023-01-10,1462.92
T01769,C0256,P047,2,2023-05-21,4898.56
T01770,C0238,P021,3,2023-05-30,2089.47
T01771,C0235,P050,2,2024-12-08,1674.44
T01772,C0096,P037,2,2023-03-06,7788.66
T01773,C0069,P094,3,2024-11-11,457.74
T01774,C0083,P070,1,2023-07-06,510.59
T01775,C0033,P096,3,2024-11-07,1489.65
T01776,C0175,P087,2,2024-04-16,3085.36
T01777,C0007,P053,1,2023-10-19,722.19
T01778,C0200,P042,3,2024-02-12,6439.35
T01779,C0007,P005,1,2024-12-16,591.63
T01780,C0144,P043,1,2023-06-12,1348.07
T01781,C0250,P087,3,2023-03-16,4628.04
T01782,C0277,P030,1,2023-11-12,679.05
T01783,C0219,P046,2,2023-01-31,2053.54
T01784,C0163,P059,1,2024-01-13,551.41
T01785,C0279,P076,3,2023-08-04,2389.14
T01786,C0164,P086,2,2024-03-21,463.08
T01787,C0177,P036,1,2023-10-15,3581.69
T01788,C0059,P040,2,2024-07-27,786.1
T01789,C0238,P026,3,2024-07-09,1142.67
T01790,C0290,P009,2,2023-03-21,4596.74
T01791,C0251,P015,3,2024-12-10,2678.25
T01792,C0176,P038,2,2024-05-09,4751.46
T01793,C0214,P030,1,2023-01-04,679.05
T01794,C0026,P010,2,2024-12-24,4295.26
T01795,C0228,P042,1,2024-05-06,2146.45
T01796,C0251,P057,3,2024-12-11,1639.56
T01797,C0162,P014,1,2024-08-26,1906.99
T01798,C0151,P073,3,2024-04-12,2238.87
T01799,C0156,P044,2,2023-07-19,5677.98
T01800,C0132,P006,2,2023-10-12,2909.06
T01801,C0116,P020,1,2023-10-01,1183.08
T01802,C0249,P071,2,2024-12-04,739.42
T01803,C0126,P071,1,2023-08-11,369.71
T01804,C0098,P012,1,2023-10-04,1265.35
T01805,C0152,P095,1,2023-09-03,59.94
T01806,C0192,P052,2,2023-12-21,1117.34
T01807,C0044,P011,1,2024-08-16,1312.09
T01808,C0149,P035,1,2023-05-01,2762.91
T01809,C0043,P020,2,2023-05-27,2366.16
T01810,C0181,P005,1,2023-06-08,591.63
T01811,C0188,P088,2,2023-10-03,2993.38
T01812,C0251,P058,1,2024-06-03,996.97
T01813,C0275,P052,3,2023-03-25,1676.01
T01814,C0234,P061,3,2024-04-10,1853.31
T01815,C0113,P092,2,2023-11-22,488.96
T01816,C0193,P047,3,2023-02-13,7347.84
T01817,C0296,P022,1,2024-11-14,730.64
T01818,C0128,P024,2,2023-06-18,356.8
T01819,C0130,P021,3,2024-09-28,2089.47
T01820,C0029,P057,1,2024-11-15,546.52
T01821,C0217,P006,3,2023-08-22,4363.59
T01822,C0144,P048,3,2024-05-26,8016.54
T01823,C0239,P003,2,2024-09-17,2401.96
T01824,C0163,P091,1,2024-01-05,225.89
T01825,C0234,P064,1,2024-01-08,2065.91
T01826,C0075,P012,2,2023-07-01,2530.7
T01827,C0211,P089,1,2023-09-28,367.61
T01828,C0002,P016,2,2023-01-25,2861.24
T01829,C0025,P079,2,2024-05-25,1453.96
T01830,C0007,P068,3,2024-12-11,3048.33
T01831,C0262,P018,3,2024-08-16,5507.34
T01832,C0295,P052,2,2023-08-06,1117.34
T01833,C0212,P077,3,2023-01-24,2187.87
T01834,C0212,P028,1,2023-09-08,197.46
T01835,C0152,P100,3,2023-05-21,248.73
T01836,C0215,P002,3,2023-09-22,12022.83
T01837,C0245,P014,1,2024-01-07,1906.99
T01838,C0082,P061,3,2023-06-05,1853.31
T01839,C0090,P007,2,2024-07-19,6555.34
T01840,C0130,P062,2,2023-03-11,3030.72
T01841,C0173,P071,2,2023-07-27,739.42
T01842,C0266,P052,3,2023-03-04,1676.01
T01843,C0214,P026,1,2023-07-09,380.89
T01844,C0079,P009,1,2023-07-14,2298.37
T01845,C0008,P002,1,2024-02-13,4007.61
T01846,C0034,P005,1,2024-10-02,591.63
T01847,C0068,P012,1,2024-06-20,1265.35
T01848,C0220,P012,2,2023-03-19,2530.7
T01849,C0113,P091,2,2023-02-08,451.78
T01850,C0207,P029,3,2024-06-19,1217.01
T01851,C0170,P039,3,2023-04-27,1345.8
T01852,C0105,P058,3,2023-11-04,2990.91
T01853,C0069,P075,2,2024-03-29,975.28
T01854,C0078,P009,3,2023-07-26,6895.11
T01855,C0012,P078,2,2023-03-09,588.42
T01856,C0178,P058,1,2023-11-15,996.97
T01857,C0202,P070,3,2023-03-28,1531.77
T01858,C0099,P038,2,2023-03-16,4751.46
T01859,C0026,P022,3,2023-12-09,2191.92
T01860,C0195,P025,1,2024-08-27,634.76
T01861,C0138,P001,2,2024-05-26,4368.86
T01862,C0154,P035,1,2024-07-15,2762.91
T01863,C0054,P038,3,2024-10-13,7127.19
T01864,C0219,P041,3,2024-02-13,8121.42
T01865,C0051,P049,1,2024-06-24,1196.63
T01866,C0109,P059,2,2024-07-31,1102.82
T01867,C0292,P060,2,2024-10-19,819.12
T01868,C0249,P018,3,2023-02-28,5507.34
T01869,C0291,P018,1,2023-01-16,1835.78
T01870,C0092,P021,3,2023-07-17,2089.47
T01871,C0148,P016,1,2023-06-16,1430.62
T01872,C0158,P016,1,2023-10-07,1430.62
T01873,C0219,P042,1,2023-11-08,2146.45
T01874,C0247,P069,1,2023-07-28,1425.6
T01875,C0051,P030,2,2023-06-19,1358.1
T01876,C0243,P016,1,2024-11-14,1430.62
T01877,C0118,P018,3,2023-10-23,5507.34
T01878,C0237,P018,2,2024-05-29,3671.56
T01879,C0254,P044,1,2024-05-10,2838.99
T01880,C0114,P098,2,2023-01-29,955.76
T01881,C0119,P009,2,2024-08-07,4596.74
T01882,C0201,P070,3,2024-12-20,1531.77
T01883,C0295,P060,1,2023-12-15,409.56
T01884,C0148,P026,1,2024-12-02,380.89
T01885,C0235,P049,3,2024-05-27,3589.89
T01886,C0017,P047,1,2024-06-18,2449.28
T01887,C0181,P006,3,2024-03-31,4363.59
T01888,C0239,P040,1,2023-04-13,393.05
T01889,C0122,P024,2,2024-06-09,356.8
T01890,C0077,P079,2,2023-06-26,1453.96
T01891,C0162,P017,3,2023-05-09,3890.97
T01892,C0021,P038,1,2023-11-26,2375.73
T01893,C0137,P040,2,2024-02-02,786.1
T01894,C0187,P029,3,2024-05-24,1217.01
T01895,C0160,P004,2,2024-03-03,4001.38
T01896,C0173,P076,2,2024-06-20,1592.76
T01897,C0089,P089,2,2023-01-03,735.22
T01898,C0106,P025,2,2024-06-25,1269.52
T01899,C0114,P074,3,2023-04-28,776.97
T01900,C0274,P003,2,2024-01-24,2401.96
T01901,C0229,P068,2,2023-07-16,2032.22
T01902,C0244,P085,3,2023-08-01,4117.59
T01903,C0166,P048,2,2023-10-14,5344.36
T01904,C0281,P024,1,2023-03-09,178.4
T01905,C0246,P029,3,2024-01-10,1217.01
T01906,C0154,P037,1,2024-01-01,3894.33
T01907,C0152,P091,1,2024-08-07,225.89
T01908,C0133,P087,2,2024-08-20,3085.36
T01909,C0146,P021,1,2023-08-17,696.49
T01910,C0160,P008,3,2024-06-08,7328.25
T01911,C0294,P080,2,2023-09-02,1440.88
T01912,C0058,P030,1,2023-01-19,679.05
T01913,C0163,P059,1,2024-11-14,551.41
T01914,C0228,P090,2,2024-08-10,1299.66
T01915,C0051,P029,3,2023-09-27,1217.01
T01916,C0042,P085,2,2023-02-08,2745.06
T01917,C0137,P025,1,2024-03-21,634.76
T01918,C0257,P072,2,2023-12-14,1143.96
T01919,C0114,P100,1,2023-05-07,82.91
T01920,C0167,P001,2,2023-01-06,4368.86
T01921,C0251,P017,2,2024-04-06,2593.98
T01922,C0171,P001,2,2023-09-26,4368.86
T01923,C0114,P095,1,2023-08-17,59.94
T01924,C0026,P084,2,2023-08-25,1497.3
T01925,C0047,P038,3,2024-12-12,7127.19
T01926,C0257,P080,2,2023-12-09,1440.88
T01927,C0238,P022,2,2024-12-30,1461.28
T01928,C0001,P051,2,2024-11-18,832.62
T01929,C0065,P012,1,2023-12-05,1265.35
T01930,C0032,P057,1,2024-10-26,546.52
T01931,C0179,P045,3,2023-02-19,1951.26
T01932,C0014,P091,1,2024-02-04,225.89
T01933,C0216,P021,1,2023-11-27,696.49
T01934,C0266,P057,3,2023-01-22,1639.56
T01935,C0108,P056,1,2023-11-15,973.6
T01936,C0170,P016,3,2023-09-25,4291.86
T01937,C0137,P023,2,2024-11-30,722.5
T01938,C0195,P025,1,2023-06-21,634.76
T01939,C0284,P014,2,2023-11-11,3813.98
T01940,C0257,P079,2,2023-09-12,1453.96
T01941,C0016,P005,1,2024-08-16,591.63
T01942,C0200,P046,2,2024-07-31,2053.54
T01943,C0079,P007,3,2023-11-20,9833.01
T01944,C0265,P053,3,2024-07-06,2166.57
T01945,C0241,P002,3,2024-07-30,12022.83
T01946,C0135,P032,3,2023-02-15,4875.96
T01947,C0248,P051,1,2024-04-22,416.31
T01948,C0160,P002,1,2024-12-20,4007.61
T01949,C0222,P006,2,2024-10-19,2909.06
T01950,C0078,P008,1,2024-01-22,2442.75
T01951,C0153,P005,3,2023-03-30,1774.89
T01952,C0177,P036,1,2024-07-21,3581.69
T01953,C0033,P054,2,2023-06-13,1895.24
T01954,C0139,P010,3,2023-08-06,6442.89
T01955,C0026,P041,3,2023-10-27,8121.42
T01956,C0234,P066,1,2023-10-31,2055.36
T01957,C0110,P073,1,2024-12-28,746.29
T01958,C0193,P043,2,2024-04-28,2696.14
T01959,C0215,P001,3,2024-04-04,6553.29
T01960,C0220,P012,1,2024-08-31,1265.35
T01961,C0111,P023,3,2023-12-21,1083.75
T01962,C0250,P086,1,2023-08-31,231.54
T01963,C0019,P048,2,2024-05-22,5344.36
T01964,C0056,P091,1,2024-06-22,225.89
T01965,C0077,P073,2,2023-07-21,1492.58
T01966,C0084,P058,1,2023-03-13,996.97
T01967,C0157,P026,3,2023-07-24,1142.67
T01968,C0225,P022,1,2023-09-06,730.64
T01969,C0253,P015,2,2024-07-04,1785.5
T01970,C0265,P029,3,2024-07-22,1217.01
T01971,C0257,P072,1,2024-03-19,571.98
T01972,C0074,P009,3,2024-07-10,6895.11
T01973,C0290,P003,1,2023-06-24,1200.98
T01974,C0223,P016,3,2023-03-03,4291.86
T01975,C0189,P060,1,2024-12-11,409.56
T01976,C0278,P013,2,2024-11-29,2847.1
T01977,C0196,P026,1,2024-02-01,380.89
T01978,C0283,P007,3,2023-07-31,9833.01
T01979,C0079,P019,3,2023-12-23,4675.95
T01980,C0269,P100,1,2024-03-01,82.91
T01981,C0219,P047,3,2023-08-19,7347.84
T01982,C0231,P044,2,2024-03-13,5677.98
T01983,C0107,P059,3,2023-11-18,1654.23
T01984,C0057,P077,1,2024-08-22,729.29
T01985,C0264,P053,2,2024-10-07,1444.38
T01986,C0246,P097,1,2023-09-07,460.69
T01987,C0296,P049,3,2024-03-14,3589.89
T01988,C0181,P008,3,2024-08-31,7328.25
T01989,C0121,P074,2,2024-10-27,517.98
T01990,C0055,P041,1,2024-11-29,2707.14
T01991,C0272,P011,3,2023-09-07,3936.27
T01992,C0232,P099,3,2023-05-28,1451.97
T01993,C0017,P004,1,2023-10-25,2000.69
T01994,C0162,P012,3,2023-07-17,3796.05
T01995,C0241,P009,1,2023-08-07,2298.37
T01996,C0213,P087,1,2024-01-21,1542.68
T01997,C0296,P023,1,2023-07-05,361.25
T01998,C0221,P032,1,2023-03-20,1625.32
T01999,C0128,P031,2,2023-05-27,6445.3
T02000,C0018,P007,2,2023-06-19,6555.34
T02001,C0053,P094,2,2024-03-09,305.16
T02002,C0241,P002,2,2024-05-10,8015.22
T02003,C0168,P027,2,2024-03-14,656.8
T02004,C0052,P010,3,2023-11-21,6442.89
T02005,C0026,P012,2,2024-04-16,2530.7
T02006,C0283,P006,1,2024-11-11,1454.53
T02007,C0182,P092,2,2023-10-23,488.96
T02008,C0249,P072,3,2024-01-12,1715.94
T02009,C0207,P023,3,2024-03-11,1083.75
T02010,C0105,P011,2,2023-06-30,2624.18
T02011,C0142,P042,1,2024-02-14,2146.45
T02012,C0297,P054,1,2024-04-04,947.62
T02013,C0128,P038,2,2023-06-19,4751.46
T02014,C0169,P096,2,2023-08-19,993.1
T02015,C0223,P033,3,2023-07-23,10332.42
T02016,C0272,P035,1,2023-09-05,2762.91
T02017,C0060,P031,1,2023-07-04,3222.65
T02018,C0135,P001,1,2024-11-19,2184.43
T02019,C0286,P048,2,2023-05-07,5344.36
T02020,C0160,P048,2,2024-03-16,5344.36
T02021,C0145,P028,2,2023-05-04,394.92
T02022,C0207,P023,3,2023-11-11,1083.75
T02023,C0229,P076,1,2024-12-28,796.38
T02024,C0238,P060,2,2023-12-25,819.12
T02025,C0070,P074,3,2024-02-01,776.97
T02026,C0273,P086,2,2023-07-04,463.08
T02027,C0285,P030,3,2024-08-14,2037.15
T02028,C0240,P034,2,2023-04-27,1068.34
T02029,C0020,P045,2,2024-01-24,1300.84
T02030,C0119,P022,3,2024-01-02,2191.92
T02031,C0030,P022,3,2024-04-03,2191.92
T02032,C0140,P059,1,2023-03-18,551.41
T02033,C0111,P035,1,2023-05-22,2762.91
T02034,C0189,P051,1,2024-04-18,416.31
T02035,C0228,P042,2,2024-06-28,4292.9
T02036,C0007,P002,3,2023-01-29,12022.83
T02037,C0253,P017,1,2023-02-02,1296.99
T02038,C0209,P027,2,2024-11-22,656.8
T02039,C0152,P093,1,2024-03-26,308.61
T02040,C0007,P007,2,2024-06-07,6555.34
T02041,C0207,P034,3,2023-01-11,1602.51
T02042,C0200,P048,2,2023-04-13,5344.36
T02043,C0068,P053,3,2023-06-04,2166.57
T02044,C0273,P011,2,2024-04-11,2624.18
T02045,C0212,P028,3,2024-01-25,592.38
T02046,C0008,P005,3,2023-01-22,1774.89
T02047,C0060,P035,3,2023-01-23,8288.73
T02048,C0094,P017,2,2023-06-13,2593.98
T02049,C0072,P011,3,2024-09-29,3936.27
T02050,C0143,P022,3,2024-08-28,2191.92
T02051,C0214,P037,1,2024-12-12,3894.33
T02052,C0002,P067,2,2024-08-25,1418.68
T02053,C0055,P016,3,2023-04-17,4291.86
T02054,C0236,P010,3,2023-05-11,6442.89
T02055,C0228,P001,3,2023-11-06,6553.29
T02056,C0270,P001,3,2024-08-31,6553.29
T02057,C0154,P010,3,2024-03-06,6442.89
T02058,C0234,P062,3,2023-06-17,4546.08
T02059,C0041,P040,2,2024-08-07,786.1
T02060,C0162,P018,2,2024-03-07,3671.56
T02061,C0037,P083,2,2023-03-17,2786.6
T02062,C0244,P049,2,2023-03-02,2393.26
T02063,C0065,P013,3,2024-02-09,4270.65
T02064,C0257,P008,3,2023-04-08,7328.25
T02065,C0205,P007,2,2023-04-30,6555.34
T02066,C0172,P010,1,2024-09-29,2147.63
T02067,C0164,P077,1,2023-06-17,729.29
T02068,C0190,P017,2,2024-02-11,2593.98
T02069,C0205,P010,3,2023-09-09,6442.89
T02070,C0202,P069,1,2024-10-17,1425.6
T02071,C0254,P004,3,2024-06-13,6002.07
T02072,C0061,P026,2,2023-09-06,761.78
T02073,C0077,P064,3,2024-10-15,6197.73
T02074,C0031,P034,3,2024-01-16,1602.51
T02075,C0144,P005,3,2023-08-17,1774.89
T02076,C0014,P097,1,2023-10-09,460.69
T02077,C0125,P056,2,2024-11-27,1947.2
T02078,C0188,P082,3,2023-06-02,3732.72
T02079,C0266,P056,2,2023-11-15,1947.2
T02080,C0069,P079,1,2024-11-05,726.98
T02081,C0219,P049,2,2023-06-28,2393.26
T02082,C0231,P042,3,2023-06-07,6439.35
T02083,C0024,P012,1,2023-02-20,1265.35
T02084,C0028,P059,3,2024-02-09,1654.23
T02085,C0141,P028,1,2023-05-05,197.46
T02086,C0115,P018,2,2024-09-29,3671.56
T02087,C0029,P065,1,2023-07-25,1692.77
T02088,C0281,P027,1,2024-01-17,328.4
T02089,C0116,P015,1,2023-11-17,892.75
T02090,C0007,P058,1,2023-12-06,996.97
T02091,C0225,P085,3,2024-10-08,4117.59
T02092,C0273,P014,1,2024-01-23,1906.99
T02093,C0137,P067,1,2024-04-04,709.34
T02094,C0240,P002,2,2023-09-26,8015.22
T02095,C0236,P049,3,2023-10-28,3589.89
T02096,C0196,P023,2,2023-09-02,722.5
T02097,C0143,P018,2,2023-10-19,3671.56
T02098,C0009,P038,3,2023-06-19,7127.19
T02099,C0177,P038,2,2024-12-15,4751.46
T02100,C0210,P013,2,2023-08-11,2847.1
T02101,C0054,P029,2,2024-10-21,811.34
T02102,C0031,P017,3,2023-08-15,3890.97
T02103,C0148,P026,1,2023-11-26,380.89
T02104,C0038,P037,1,2024-03-15,3894.33
T02105,C0079,P032,1,2023-01-01,1625.32
T02106,C0236,P046,3,2024-06-03,3080.31
T02107,C0252,P045,3,2023-06-21,1951.26
T02108,C0205,P007,3,2024-09-26,9833.01
T02109,C0014,P002,3,2024-05-23,12022.83
T02110,C0039,P008,3,2023-05-18,7328.25
T02111,C0232,P097,3,2023-12-29,1382.07
T02112,C0259,P030,2,2023-12-11,1358.1
T02113,C0109,P072,2,2023-09-10,1143.96
T02114,C0182,P003,1,2024-01-12,1200.98
T02115,C0025,P020,1,2024-05-20,1183.08
T02116,C0194,P054,2,2024-07-28,1895.24
T02117,C0136,P023,3,2023-12-26,1083.75
T02118,C0052,P007,3,2023-07-08,9833.01
T02119,C0175,P007,1,2024-08-22,3277.67
T02120,C0025,P078,3,2023-03-30,882.63
T02121,C0012,P079,1,2023-04-28,726.98
T02122,C0279,P008,3,2023-05-03,7328.25
T02123,C0098,P001,2,2023-11-23,4368.86
T02124,C0007,P001,1,2024-01-15,2184.43
T02125,C0254,P025,1,2023-05-27,634.76
T02126,C0157,P024,2,2023-06-12,356.8
T02127,C0185,P017,1,2023-03-16,1296.99
T02128,C0038,P037,2,2023-09-05,7788.66
T02129,C0087,P027,1,2023-03-27,328.4
T02130,C0079,P009,2,2024-06-15,4596.74
T02131,C0180,P062,2,2024-10-11,3030.72
T02132,C0028,P052,1,2023-06-20,558.67
T02133,C0232,P097,2,2023-11-05,921.38
T02134,C0284,P026,1,2024-01-28,380.89
T02135,C0181,P003,3,2024-01-18,3602.94
T02136,C0264,P042,1,2024-04-15,2146.45
T02137,C0202,P007,1,2023-11-03,3277.67
T02138,C0274,P006,1,2024-04-20,1454.53
T02139,C0233,P051,2,2023-05-04,832.62
T02140,C0090,P028,3,2023-09-30,592.38
T02141,C0185,P026,1,2023-08-27,380.89
T02142,C0011,P061,2,2023-02-11,1235.54
T02143,C0009,P063,2,2024-11-16,3949.12
T02144,C0262,P011,3,2024-08-19,3936.27
T02145,C0159,P046,1,2023-10-10,1026.77
T02146,C0002,P015,3,2024-07-13,2678.25
T02147,C0081,P073,2,2024-10-04,1492.58
T02148,C0089,P035,1,2023-07-14,2762.91
T02149,C0093,P034,1,2023-03-15,534.17
T02150,C0140,P003,3,2023-01-20,3602.94
T02151,C0104,P015,3,2023-05-11,2678.25
T02152,C0241,P008,1,2023-04-12,2442.75
T02153,C0160,P004,1,2023-08-10,2000.69
T02154,C0080,P019,3,2024-05-31,4675.95
T02155,C0069,P079,1,2024-05-07,726.98
T02156,C0117,P059,1,2024-07-15,551.41
T02157,C0270,P083,1,2023-11-20,1393.3
T02158,C0033,P095,3,2023-10-24,179.82
T02159,C0098,P015,2,2023-10-29,1785.5
T02160,C0178,P042,1,2024-01-11,2146.45
T02161,C0269,P036,1,2024-04-05,3581.69
T02162,C0067,P005,3,2024-10-15,1774.89
T02163,C0167,P001,3,2024-04-14,6553.29
T02164,C0056,P039,1,2024-01-31,448.6
T02165,C0083,P063,1,2023-11-01,1974.56
T02166,C0073,P036,2,2023-05-28,7163.38
T02167,C0143,P018,1,2023-09-22,1835.78
T02168,C0136,P004,3,2023-05-01,6002.07
T02169,C0041,P024,2,2024-10-16,356.8
T02170,C0298,P008,1,2024-09-06,2442.75
T02171,C0292,P054,2,2024-09-21,1895.24
T02172,C0244,P081,2,2023-03-19,979.86
T02173,C0240,P037,3,2023-11-15,11682.99
T02174,C0286,P048,2,2024-08-14,5344.36
T02175,C0132,P001,2,2023-07-20,4368.86
T02176,C0170,P095,1,2023-08-15,59.94
T02177,C0231,P048,3,2023-05-05,8016.54
T02178,C0039,P017,2,2024-04-26,2593.98
T02179,C0252,P049,2,2023-11-14,2393.26
T02180,C0252,P044,2,2023-01-01,5677.98
T02181,C0158,P005,1,2023-08-12,591.63
T02182,C0074,P024,3,2023-04-21,535.2
T02183,C0025,P071,1,2024-05-24,369.71
T02184,C0055,P043,2,2024-01-23,2696.14
T02185,C0012,P091,1,2023-12-17,225.89
T02186,C0054,P022,3,2024-09-26,2191.92
T02187,C0068,P058,1,2024-11-15,996.97
T02188,C0273,P017,1,2023-03-04,1296.99
T02189,C0227,P087,2,2024-12-24,3085.36
T02190,C0057,P091,2,2024-12-01,451.78
T02191,C0115,P074,2,2024-11-24,517.98
T02192,C0007,P014,1,2023-07-12,1906.99
T02193,C0211,P086,2,2023-12-04,463.08
T02194,C0127,P028,1,2023-12-21,197.46
T02195,C0290,P007,3,2023-09-17,9833.01
T02196,C0242,P034,2,2024-06-29,1068.34
T02197,C0097,P054,1,2024-11-29,947.62
T02198,C0216,P028,3,2023-06-03,592.38
T02199,C0077,P073,1,2024-08-24,746.29
T02200,C0231,P049,1,2023-08-31,1196.63
T02201,C0164,P016,2,2024-03-07,2861.24
T02202,C0026,P025,2,2024-02-09,1269.52
T02203,C0068,P020,2,2023-07-28,2366.16
T02204,C0107,P064,2,2023-01-08,4131.82
T02205,C0236,P030,1,2023-07-20,679.05
T02206,C0010,P075,2,2024-09-02,975.28
T02207,C0247,P063,2,2024-08-21,3949.12
T02208,C0078,P008,1,2023-10-18,2442.75
T02209,C0282,P019,3,2024-07-14,4675.95
T02210,C0298,P054,3,2024-04-21,2842.86
T02211,C0131,P010,1,2023-01-01,2147.63
T02212,C0248,P060,1,2024-02-23,409.56
T02213,C0219,P041,1,2023-08-12,2707.14
T02214,C0090,P058,3,2023-06-17,2990.91
T02215,C0081,P078,1,2024-04-24,294.21
T02216,C0107,P045,2,2023-02-04,1300.84
T02217,C0144,P043,3,2024-03-05,4044.21
T02218,C0220,P019,1,2024-06-21,1558.65
T02219,C0001,P052,2,2023-10-17,1117.34
T02220,C0082,P061,1,2024-07-08,617.77
T02221,C0275,P075,1,2024-02-14,487.64
T02222,C0035,P060,3,2023-04-07,1228.68
T02223,C0093,P031,1,2024-09-22,3222.65
T02224,C0230,P077,2,2024-04-02,1458.58
T02225,C0082,P066,2,2024-01-02,4110.72
T02226,C0157,P025,3,2023-10-02,1904.28
T02227,C0063,P023,1,2024-12-31,361.25
T02228,C0143,P020,2,2023-02-10,2366.16
T02229,C0057,P077,3,2024-07-28,2187.87
T02230,C0156,P038,3,2023-01-30,7127.19
T02231,C0095,P026,3,2024-07-02,1142.67
T02232,C0049,P018,2,2023-12-22,3671.56
T02233,C0192,P047,2,2024-03-13,4898.56
T02234,C0199,P008,2,2023-02-17,4885.5
T02235,C0288,P020,3,2024-08-08,3549.24
T02236,C0106,P025,1,2024-07-21,634.76
T02237,C0136,P067,2,2024-02-17,1418.68
T02238,C0029,P067,3,2024-12-31,2128.02
T02239,C0121,P080,3,2023-05-19,2161.32
T02240,C0034,P048,3,2023-12-28,8016.54
T02241,C0118,P052,2,2024-03-27,1117.34
T02242,C0060,P035,1,2023-08-22,2762.91
T02243,C0060,P038,1,2023-02-20,2375.73
T02244,C0235,P044,1,2023-03-07,2838.99
T02245,C0147,P008,2,2024-06-19,4885.5
T02246,C0139,P096,3,2024-06-07,1489.65
T02247,C0256,P046,2,2024-07-23,2053.54
T02248,C0194,P021,2,2024-02-02,1392.98
T02249,C0213,P053,2,2023-03-24,1444.38
T02250,C0041,P080,2,2023-11-26,1440.88
T02251,C0272,P065,2,2024-09-03,3385.54
T02252,C0225,P093,1,2024-11-23,308.61
T02253,C0277,P028,1,2023-03-17,197.46
T02254,C0250,P019,1,2023-08-16,1558.65
T02255,C0292,P044,1,2024-11-02,2838.99
T02256,C0077,P077,2,2024-07-01,1458.58
T02257,C0246,P010,2,2024-09-01,4295.26
T02258,C0247,P062,3,2023-01-31,4546.08
